,id,alias,name,is_closed,phone,address1,address2,address3,city,zip_code,country,state,latitude,longitude
2129,lL2eDQbkXpa9oiwNk59irw,cabinetry;kitchenandbath,Luxe Cabinet & Stone,FALSE,12067357099,401 S Brandon St,,,Seattle,98108,US,WA,47.5539599,-122.32929
2130,zSoPlWMTTZYC4x72_dlGwQ,furniture;homedecor,Design Within Reach,FALSE,12064439900,1918 First Ave,,,Seattle,98101,US,WA,47.6107804,-122.3418874
2131,mgUdT4w4czsFUI7755MCAA,kitchenandbath;cabinetry;contractors,1st Ave Kitchen & Bath,FALSE,12064023582,2921 1st Ave S,,,Seattle,98134,US,WA,47.57701,-122.33462
2132,hWbpxcjsdXgdU1jDwQbgDA,jewelry;accessories;homedecor,Kendra Scott,FALSE,14252789521,179 Bellevue Sq,,,Bellevue,98004,US,WA,47.614956,-122.20398
2133,pCPy4SUAn1Y2rtvFTidzxw,poolservice;hottubandpool,Decks & Spas,FALSE,14258618272,8567 Willows Road,,,Redmond,98052,US,WA,47.67843479,-122.1706458
2134,17z2e5OgkYaqdZz_GL0J-g,artsupplies;homedecor,Hobby Lobby,FALSE,14253921006,1185 NW Gilman Blvd,,,Issaquah,98027,US,WA,47.544452,-122.055121
2135,IKiCfg-AIFg5F_b8m97hDQ,kitchensupplies,Polish Pottery Place,FALSE,12069031285,1501 Pike Pl,Ste 515,,Seattle,98101,US,WA,47.608609,-122.340825
2136,xKd7kY8e55RBqa5xLW1OdQ,countertopinstall;cabinetry;kitchenandbath,GS Building Supply,FALSE,12064475788,3200 4th Ave S,,,Seattle,98134,US,WA,47.57509,-122.32831
2137,3-QKtC6wg1H39dkoDbaiaw,appliances;mattresses;furniture,Sears Outlet,FALSE,14252510409,18340 - 18350 Olympic Ave S,,,Tukwila,98188,US,WA,47.43816343,-122.2504001
2138,BQq1P2OqwfwKWXo3-FJGow,furniture;lighting,Diva Furniture / B&B Italia,FALSE,12062879992,1300 Western Ave,,,Seattle,98101,US,WA,47.60659,-122.33922
2139,VfMXoIaPGrgYtr1P8grtmQ,contractors;kitchenandbath,Bath Fitter of Kent Tacoma & Olympia,FALSE,12532360865,4649 S 180th,,,Kent,98032,US,WA,47.440577,-122.238411
2140,AxdnRMyThD7HTOOCOkafKg,homedecor;furniture;kitchenandbath,HomeGoods,FALSE,14254529781,402 116th Ave NE,,,Bellevue,98004,US,WA,47.6139529,-122.1856027
2141,MNy2ZYalUvwYgsthuJjO7g,hottubandpool;poolservice;saunas,Olympic Hot Tub Service Center,FALSE,12064312876,1307 W Valley Hwy N,Ste 101,,Auburn,98001,US,WA,47.319714,-122.25045
2142,oqFZtyX1bPOgwFh8pgp5EQ,jewelry;homedecor;furniture,Lucky You at Gilman Village,FALSE,14253925825,317 NW Gilman Blvd,Ste 35,Gilman Village,Issaquah,98027,US,WA,47.54003,-122.04042
2143,dOt00Lqo4__w0xeoQOazVg,florists;floraldesigners;gardening,Fran's Flowers,FALSE,12068780506,19247 Des Moines Memorial Dr,,,Seatac,98148,US,WA,47.43037,-122.31857
2144,mL8eAsP8zGo_B2l92fziCQ,hottubandpool;poolservice;fireplace,Aqua Quip,FALSE,12066244394,3447 4th Ave S,,,Seattle,98134,US,WA,47.5724158,-122.3298343
2145,aCYWT8rp0is6UfxWb9mXQw,kitchenandbath;homedecor;furniture,Bed Bath & Beyond,FALSE,12069380364,2600 SW Barton St,,,Seattle,98126,US,WA,47.523127,-122.366908
2146,qCqSZLmbdR-q8VwwmYzR-w,homedecor,Big Dipper Wax Works,FALSE,12067677322,700 S Orchard St,,,Seattle,98108,US,WA,47.53892,-122.32489
2147,#NAME?,gourmet;homedecor;giftshops,Made In Washington,FALSE,12066239753,400 Pine St,Ste 134,,Seattle,98101,US,WA,47.61188,-122.33729
2148,n1dhn4VcPR8aGGCJJp5yKg,homeandgarden,Public Goods and Services,FALSE,,3836 California Ave SW,,,Seattle,98116,US,WA,47.5694816,-122.386517
2149,JJwocgdMAGbPxkc1c7cxgQ,kitchenandbath;gourmet,Williams-Sonoma,FALSE,14254547007,216 Bellevue Sq,,,Bellevue,98004,US,WA,47.616044,-122.203501
2150,XR5a1ZM0V8l8aMWbJ3CqwQ,kitchenandbath;cabinetry;flooring,Cabinets To Go,FALSE,12536564107,24619 Pacific Hwy S,,,Kent,98032,US,WA,47.380615,-122.298284
2151,qY6aN2ZFq7kLuicd76XtoA,homeappliancerepair;appliances,Omar's Built-In Vacuums,FALSE,14254873730,19501 144th Ave NE,Ste A600,,Woodinville,98072,US,WA,47.769412,-122.148424
2152,1d1U0zmM51l3qorsZH9VhQ,buildingsupplies;gardening;masonry_concrete,Burien Sand & Gravel,FALSE,12062467000,18203 Des Moines Memorial Dr,,,Burien,98148,US,WA,47.43980408,-122.3246078
2153,WxGud05M_UdxDNl8VmEqsQ,hottubandpool;contractors;fireplace,Aqua Quip,FALSE,12538383300,34428 Pacific Hwy S,,,Federal Way,98003,US,WA,47.29274368,-122.3153763
2154,fBJNfYsEPDCC8O4-NcQyaw,countertopinstall;kitchenandbath;cabinetry,Best Kitchen Cabinet & Granite,FALSE,12063827600,530 Strander Blvd,,,Tukwila,98188,US,WA,47.45608,-122.24739
2155,Jwd9-TbF5f7ZcrQylYncGw,hardware,Windows 101,FALSE,12066241636,722 S Portland St,,,Seattle,98108,US,WA,47.533589,-122.324327
2156,IA1Cn0NuIVg5MYMzY_X6bg,homestaging;interiordesign;homedecor,Jessica Lewis Interior Design,FALSE,12066079502,,,,Seattle,98146,US,WA,47.48862,-122.3467
2157,CJNwx3ZPpclU2lbNVC2log,windowsinstallation;homedecor,Annapurna Stained Glass,FALSE,12065250777,4317 Bagley Ave N,,,Seattle,98103,US,WA,47.6597,-122.33293
2158,VeGXo8-fgIo_lk0zKgNJ8w,windowwashing;gutterservices;holidaydecorations,Clearly Windows,FALSE,12539526444,2916 62nd Ave NE,,,Tacoma,98422,US,WA,47.2834,-122.3651
2159,-8u_0_8mys_YLlv41JGglg,giftshops;holidaydecorations,Orange Dracula,FALSE,12066235064,1501 Pike Pl,Ste 319,,Seattle,98101,US,WA,47.60891413,-122.3412846
2160,MZWuNtm6c3woIHQyznxx_A,hardware;appliances;gardening,Lowe's Home Improvement,FALSE,12067600832,2700 Rainier Avenue South,,,Seattle,98144,US,WA,47.579301,-122.297372
2161,QDZW2NgJM0s2j_XAy35vcw,mattresses;furniture,Relax The Back,FALSE,14256880248,1048 116th Ave NE,Ste 110,,Bellevue,98004,US,WA,47.620307,-122.1852697
2162,Oy40OZVNWZig7pzg6NPL5A,hardware;appliances;gardening,The Home Depot,FALSE,12067622126,7345 Delridge Way SW,,,Seattle,98106,US,WA,47.53639525,-122.3638773
2163,9ByPGrqwU0P7Zw1nFaIsyA,furniture;homedecor,Capers Home,FALSE,12069320371,4525 California Ave SW,,,Seattle,98116,US,WA,47.56215,-122.38708
2164,FCiwYcuCsbZQCcu7XGvjCw,accessories;media;rugs,Double Dorjee Gateway to Mystical Tibet,FALSE,12067798790,1501 Pike Pl,Apt 76,,Seattle,98101,US,WA,47.6088196,-122.3399818
2165,79ypfr5tc8gOHh0LFHKRmA,kitchenandbath,Kohler,FALSE,14256542407,1018 116th Ave NE,Ste 170,,Bellevue,98004,US,WA,47.619214,-122.184624
2166,5570NDaxbt3TerC4p_Zt6A,deptstores;womenscloth;homedecor,Ross Dress for Less,FALSE,12066236781,301 Pike St.,,,Seattle,98101,US,WA,47.6096491,-122.3374432
2167,J9zUaP8-DysAgqD62KcXkQ,hardware;buildingsupplies;flooring,Crosscut Hardwoods,FALSE,12066230334,4100 1st Ave S,,,Seattle,98134,US,WA,47.5668869,-122.3336182
2168,1_PA5ubJ-qQxrJ9ClPP6hQ,furniture;outlet_stores;homedecor,Kasala Outlet,FALSE,12063404112,1946 Occidental Ave S,,,Seattle,98134,US,WA,47.5836345,-122.3333285
2169,XfIV6WwVihs96Ibp_QzMzw,deptstores;womenscloth;homedecor,Ross Dress for Less,FALSE,12065750110,17672 Southcenter Pkwy,,,Tukwila,98188,US,WA,47.4447767,-122.260041
2170,HeT46kfe5vUuvzfF7-SsYA,giftshops;cosmetics;candlestores,Market Lavender,FALSE,12539220245,85 Pike St,,,Seattle,98101,US,WA,47.6089872,-122.3406822
2171,YBu9jzSa3uxlst42WPLuNA,interiordesign;furniture,Seldens Designer Home Furnishings,FALSE,12539225700,1802 62nd Ave E,,,Tacoma,98424,US,WA,47.2401399,-122.34874
2172,mks7vRvKyWRBDqj-Gsq1Jg,contractors;buildingsupplies;kitchenandbath,Renton Cabinet and Granite,FALSE,14259171688,54 Rainier Ave S,Ste B,,Renton,98057,US,WA,47.48459,-122.21681
2173,noMJeAQSGZfdKqyJmqhI5Q,kitchenandbath,A1 Cabinets & Granite,FALSE,12067357072,4408 4th Ave S,,,Seattle,98134,US,WA,47.56402,-122.32907
2174,d_IoahdSb3VxpUGq83GhIw,appliances,Good Earth Works,FALSE,14254324050,22805 SE 216th Way,,,Maple Valley,98038,US,WA,47.40728,-122.03682
2175,muqQnnuU93IHWs0ZrtV0bw,furniture;homedecor;candlestores,Pier 1,FALSE,12536391173,16901 SE 272nd St,Ste 45,,Covington,98042,US,WA,47.35634683,-122.116414
2176,JD1ZrKJT5SpzwsaKWn1wVA,kitchenandbath;cabinetry,J Wanamaker Cabinetry & Woodwork,FALSE,12067623494,430 S 96th St,Ste 16,,Seattle,98108,US,WA,47.51836,-122.32926
2177,MB2_uZNrSxTBXpX983wxrw,appliances,The Vac Shop,FALSE,12067625473,402 S Lucile St,,,Seattle,98108,US,WA,47.5535799,-122.32925
2178,frWjbzHnKCk4_eR8OEXJeA,deptstores;furniture;electronics,Target,FALSE,12538509710,26301 104th Ave SE,,,Kent,98030,US,WA,47.3662166,-122.2032744
2179,xaOOJi8AEsVtRlfqdtLGkA,kitchenandbath;countertopinstall;cabinetry,Connie Moon Design,FALSE,12064656097,19435 - 68th Ave S,Ste S 103,,Kent,98032,US,WA,47.4274304,-122.2499912
2180,eQXjW9lfQrpaKI7mm2QChA,landscaping;gardening,Cascade Gardens,FALSE,12068981954,,,,Seattle,98125,US,WA,47.71451199,-122.2942979
2181,Thf0RcykkQuVZNZc80F7wA,florists;gardening;floraldesigners,Terra Bella Flowers at Nordstrom,FALSE,12066281960,500 Pine St,,Nordstorm,Seattle,98101,US,WA,47.612301,-122.3362868
2182,DsCUrUns-GaRbKbnqoALbg,furniture;vintage,Madsen Modern,FALSE,12063954898,624 S Lander St,Ste 35,,Seattle,98134,US,WA,47.580002,-122.324848
2183,jFh4VXs_I2ivcnJeBC2dhg,homedecor;furniture;kitchenandbath,HomeGoods,FALSE,14253922710,1460 10th Way NE,,,Issaquah,98029,US,WA,47.54365191,-122.0158101
2184,KbUBWnbZ84z8wdvwIjcTJA,hottubandpool;poolcleaners;fireplace,Aqua Quip - Shoreline,FALSE,12065427515,16350 Aurora Ave N,,,Shoreline,98133,US,WA,47.7484908,-122.3450545
2185,9Z_0xjuQXUNwQYDUQAUccg,homedecor;giftshops,Made In Washington,FALSE,14254546907,575 Bellevue Sq,,,Bellevue,98004,US,WA,47.61692,-122.20401
2186,ptZfSDFZSRMGNUVseq3mEw,homeandgarden,Sweetgrass Home and Garden,FALSE,14252267280,332 Burnett Ave S,,,Renton,98057,US,WA,47.47864,-122.20754
2187,Pg68qrGZUWCG9ufB5Z9g8w,antiques;furniture;homedecor,Useful Vintage Goods,FALSE,12067622291,5531 Airport Way S,,,Seattle,98108,US,WA,47.55236,-122.32048
2188,3C5pjUkkTmSvMpEDy12Llg,hardware;appliances;gardening,The Home Depot,FALSE,14253918467,6200 E Lke Samammish Pky,,,Issaquah,98029,US,WA,47.547108,-122.036824
2189,lkKbQ3eKt5H6w9KB6j1QtA,homedecor;galleries,Stock & Pantry,FALSE,12066235555,313 E Pine St,,,Seattle,98122,US,WA,47.6150541,-122.3272754
2190,a8ylxPmt1T-ujfGTW2H4mw,cosmetics;candlestores;perfume,Bath & Body Works,FALSE,14253696154,755 NW Gillman Blvd,,,Issaquah,98027,US,WA,47.54242,-122.050175
2191,a-dhx3dmnbGwX2CAdfp1qA,furniture;mattresses;rugs,PriceCo,FALSE,12538562050,921 Central Ave N,,,Kent,98032,US,WA,47.3910089,-122.2317684
2192,cR3tBCKzQ8aOgqKlOpX3Lw,candlestores,Yankee Candle Company,FALSE,14254558238,272 Bellevue Square,,,Bellevue,98004,US,WA,47.6151634,-122.2019605
2193,T94dkiwjR1G2d0GVBHcj0Q,gardening,ECI Landscape Materials,FALSE,12067671051,6045 West Marginal Way SW,,,Seattle,98106,US,WA,47.54703,-122.34551
2194,2ErTuKsijliVnd-MKIE5EA,deptstores;womenscloth;homedecor,Ross Dress for Less,FALSE,12067223016,3820 Rainier Ave S,,,Seattle,98118,US,WA,47.568699,-122.288252
2195,l1UA0HTCXSK7SMaaeeETcw,fabricstores;homedecor;artsupplies,JOANN Fabrics and Crafts,FALSE,14256443100,15600 NE 8th St,Ste H1,,Bellevue,98008,US,WA,47.6187677,-122.1311564
2196,a9Tv_U9akLvfr2utvUuoSg,paintstores,Sherwin-Williams Commercial Paint Store,FALSE,14252516684,16650 W Valley Hwy,,,Tukwila,98188,US,WA,47.453429,-122.243224
2197,HOTO0BSKul4iwY9nuka2dA,christmastrees,Wilson Hill Tree Farm Christmas Trees U-Cut,FALSE,14254322805,20241 SE 232nd St,,,Maple Valley,98038,US,WA,47.3938408,-122.0705795
2198,OcN0fo5D7c9F5Wpxzfol8A,buildingsupplies;flooring;kitchenandbath,Bedrosians Tile & Stone,FALSE,12067621858,5930 6th Ave S,,,Seattle,98108,US,WA,47.5504,-122.32616
2199,NAHKAvB88A6EtwxA47rIGw,furniture;homedecor;interiordesign,Ethan Allen,FALSE,14256413133,1018 116th Ave NE,,,Bellevue,98004,US,WA,47.61909,-122.18493
2200,g09iFQxaZ0GDIXOXUk3j1Q,cosmetics;candlestores;giftshops,Bath & Body Works,FALSE,14254558398,181 Bellevue Square,,,Bellevue,98004,US,WA,47.615184,-122.2036588
2201,xoLVHjETkoV_Hpbx1F0n6g,kitchenandbath;contractors,Pacific Bath Company,FALSE,12069622399,12620 Interurban Ave S,Ste 150,,Tukwila,98168,US,WA,47.49001,-122.27706
2202,kcA5AHoMPbraIiZ0zZ7Ttw,buildingsupplies;hardware,Hardware Northwest Companies,FALSE,12067639007,5950 6th Ave S,Ste 112,,Seattle,98108,US,WA,47.5497398,-122.3261032
2203,5aQFUNk-pki07oAF_GyKOQ,interiordesign;furniture,Seattle Design Center,FALSE,12067621200,5701 6th Ave S,Ste 378,,Seattle,98108,US,WA,47.55147,-122.32831
2204,W2D1ZIKM14yNh0NhRb2bsQ,farmersmarket;pumpkinpatches,Carpinito Brothers Pumpkin Patch,FALSE,12538545692,6868 S 277th St,,,Kent,98032,US,WA,47.3538149,-122.2492888
2205,MzewYfIru0OmU8YOE0q0WA,contractors;kitchenandbath;decksrailing,Higgason Construction,FALSE,14255778512,4580 Klahanie Dr SE,Ste 255,,Sammamish,98029,US,WA,47.565155,-122.003076
2206,5v8XYvXJM1xi7K54By80Xw,hardware;appliances;gardening,The Home Depot,FALSE,12538521017,26120 104th Ave SE,,,Kent,98030,US,WA,47.36713238,-122.2009321
2207,TXIXGnUnglJTyu3VVtRS4w,buildingsupplies;homeandgarden;recyclingcenter,Pacific Topsoils,FALSE,14253690906,9830 Renton-Issaquah Rd SE,,,Issaquah,98027,US,WA,47.512703,-122.077496
2208,CSAkL_YaASekfgIXR_WCXQ,antiques;homedecor;vintage,Kassie Keith Vintage Home & Curiosities,FALSE,12064203158,5527 Airport Way S,,,Seattle,98108,US,WA,47.55261,-122.320481
2209,1kbv5M_Zk9NIEIBwNSZXhw,homedecor;jewelry;giftshops,Fireworks Gallery,FALSE,12068053038,261 Southcenter,,,Seattle,98188,US,WA,47.45901781,-122.2595323
2210,qgkXbeuOYEh5zimS1oCg7Q,homedecor;rugs,Shiraz Rug Gallery,FALSE,14254536363,10203 Main St,,,Bellevue,98004,US,WA,47.6100311,-122.2040634
2211,nEFdBX4Q1WLjIgh5oY5wVQ,officeequipment;furniture,Ducky's Office Furniture,FALSE,12066237777,24 S Idaho St,,,Seattle,98134,US,WA,47.5647967,-122.3401362
2212,Z7MV12_JeP9Pcju7qaBy8A,hardware;autopartssupplies,Harbor Freight Tools,FALSE,12067623682,6205 Corson Ave S,,,Seattle,98108,US,WA,47.54695,-122.32221
2213,Gp_B2YBGJnwZZ36wFuTv8w,homedecor;giftshops,The Shoppe Seahurst,FALSE,12065105102,903 SW 152nd St,,,Burien,98166,US,WA,47.46663,-122.34606
2214,Eaw0-_3_peDnjV92o6t9Rw,furniture;rugs;mattresses,North Mart Furniture,FALSE,12062432777,9841 15th Ave SW,,,Seattle,98106,US,WA,47.5144,-122.35434
2215,JLC9VmRqVniUiv8FLRkecQ,hardware,Romaine Electric,FALSE,14252641700,8811 S 208th St,,,Kent,98031,US,WA,47.414788,-122.2218371
2216,n4wsuILdKsXxTdy3dLvrvA,appliances,Wiseman's Appliance,FALSE,12069377400,2619 California Ave SW,,,Seattle,98116,US,WA,47.58057785,-122.3869629
2217,3LCFGM21ud7CxpcDEspPrA,carpeting;rugs,Kelley's Carpets & Rug Solutions,FALSE,12064918870,14531 SE 276th Pl,,,Kent,98042,US,WA,47.61356975,-122.1417046
2218,h7pQTRwZjbkbJJ0myr1CGg,kitchenandbath;plumbing,"Tub Cove, Inc",FALSE,12065221711,7801 Lake City Way NE,,,Seattle,98115,US,WA,47.6854299,-122.31535
2219,#NAME?,paintstores,Farwest Paint,FALSE,12062448844,4522 S 133rd St,,,Tukwila,98168,US,WA,47.4850502,-122.2759018
2220,_AyETPP072drNSdwKvGDng,mattresses;shoes;homedecor,Tempur-Pedic Flagship Store - Tukwila,FALSE,12089443074,17195 Southcenter Pkwy,,,Tukwila,98188,US,WA,47.44942,-122.26329
2221,DsiD4yAAai8eOw5Rdu88lw,kitchensupplies,Kitchen Basics,FALSE,12066222014,1514 Pike Pl,Ste 10,,Seattle,98101,US,WA,47.6091,-122.34085
2222,T5iaWjYOJGCqK16OEU2Chw,homedecor;furniture,Dixon's New and Used Furniture,FALSE,12063230900,1915 Rainier Ave S,,,Seattle,98144,US,WA,47.58566,-122.30401
2223,jwKAMvIUsIIMHbkU6T8RWQ,carpeting;carpet_cleaning;rugs,Shirvan Rug Gallery,FALSE,12067807992,424 Winslow Way E,,,Bainbridge Island,98110,US,WA,47.62488639,-122.5162902
2224,JsLL4HMf5zCUBslcTxa8-g,hottubandpool;fireplace,Aqua Quip,FALSE,12536382000,15116 SE 272nd St,,,Kent,98042,US,WA,47.3584,-122.13954
2225,1u_LhJRVKddUTCqOyK3Y0w,landscaping;gardening;buildingsupplies,West Seattle Landscape & Stone Supply,FALSE,12067637625,,,,Seattle,98106,US,WA,47.5224733,-122.3594867
2226,zXNwi16sL-uAMmE6f5LTAQ,mattresses,Mattress Depot USA,FALSE,12532773420,7820 S 210th St,Ste C105,,Kent,98032,US,WA,47.4142939,-122.2345021
2227,UiYkpbLODJUgl-tQ3VsG7A,gourmet;wineries;homedecor,hedge & vine,FALSE,14254517872,10028 Main St,,,Bellevue,98004,US,WA,47.61025473,-122.2062171
2228,mIyE_dMTbPROL3xvh1Qn2g,interiordesign;furniture;graphicdesign,Jason Dallas Design,FALSE,12066836594,1916 E Mercer St,,,Seattle,98112,US,WA,47.6245308,-122.3065872
2229,_MIJ5wCyxRfzXCZ91cV11w,interiordesign;furniture,Del-Teet Furniture,FALSE,14254625400,10308 NE 10th St,,,Bellevue,98004,US,WA,47.61949,-122.20266
2230,sxs6_fWqtHUGCmVpnICX0A,flooring;buildingsupplies;kitchenandbath,Arizona Tile,FALSE,12064283200,11060 Tukwila International Blvd,,,Seattle,98168,US,WA,47.503491,-122.291666
2231,jPCyybJ7vtZloxLkuCtrwA,cosmetics;candlestores;perfume,Bath & Body Works,FALSE,14256415211,4029 Factoria Square Mall SE,,,Bellevue,98006,US,WA,47.574068,-122.17156
2232,WqgFa34NORzqqhRAbIINeg,hottubandpool,Evergreen Softub,FALSE,18775157119,22013 68th Ave,,,Kent,98032,US,WA,47.4046527,-122.2500998
2233,kqnHr0QPes96bWASy9nXIg,contractors;interiordesign;homedecor,C3 Design,FALSE,14252836337,,,,Redmond,98008,US,WA,47.62036,-122.12563
2234,JRnICcV3U8TD6-WCM75HTA,fashion;toys;homeandgarden,Eurostyle Your Life,FALSE,12066333876,2008 Westlake Ave,,,Seattle,98121,US,WA,47.61553955,-122.3375778
2235,NspfbRmJq2qypXReCTvA5Q,furniture,Wallbeds Northwest,FALSE,12062561700,2801 1st Ave,,,Seattle,98121,US,WA,47.616413,-122.352302
2236,GdHCOHOCAbDPDbIXIgapiA,kitchenandbath;countertopinstall,Natural Stoneworks,FALSE,12064120331,18420 68th Ave S,Ste 107,,Kent,98031,US,WA,47.43771618,-122.2453437
2237,AeaN57FnVa-vPQf-CAGETw,mattresses;furniture,Mattress Firm Issaquah,FALSE,14253139317,730 NW Gilman Blvd,Ste C-110,,Issaquah,98027,US,WA,47.5445132,-122.048267
2238,JFXoKhE9FR-1zywyv-dczg,flooring;carpeting;kitchenandbath,Great Floors,FALSE,14254558332,12802 Bel Red Rd,,,Bellevue,98005,US,WA,47.621149,-122.1694906
2239,NZaeUpi-fuzPlY3u7m_kOA,locksmiths;buildingsupplies;hardware,Builders' Hardware & Supply Company,FALSE,12062813700,1516 15th Ave W,,,Seattle,98119,US,WA,47.6328797,-122.3759045
2240,5QslAhIsPvrIZmyZ4MThTA,furniture;homedecor,west elm,FALSE,14254620154,1 Bellevue Way NE,,,Bellevue,98004,US,WA,47.610444,-122.201728
2241,MfJc98A27Wnr9-tG62X97A,hardware;furniture;lighting,Rejuvenation,FALSE,12063821901,2910 1st Ave S,,,Seattle,98134,US,WA,47.57735,-122.33379
2242,85-I4VjyyQDQuN6n5LoCPQ,furniture,Village Woodworks,FALSE,12069326080,4538 California Ave SW,,,Seattle,98116,US,WA,47.56176,-122.38638
2243,prSrv3DcWHMVlioufFaQeg,rugs,Gazalle Fine Rugs,FALSE,14254517700,1105 Bellevue Way NE,,,Bellevue,98004,US,WA,47.620204,-122.201944
2244,c4w2AdHnMp0SMoXy5wqlRA,furniture,Blue Snow,FALSE,14252089630,107 Spring St,,,Seattle,98101,US,WA,47.605409,-122.3364383
2245,Zridp1MEmV_IoK1AzoAazg,appliances;buildingsupplies;hardware,Habitat for Humanity Store - Southcenter,FALSE,12069576914,1185 Andover Park W,,,Tukwila,98188,US,WA,47.4443386,-122.2549659
2246,1q2Mayl_mWFnho7lBW4qKA,hardware;appliances;gardening,The Home Depot,FALSE,12536380258,27027 185th Ave SE,,,Covington,98042,US,WA,47.35981215,-122.0974079
2247,MmKfUhTSjiJzfspfhiGQwA,hottubandpool;poolcleaners;contractors,Aqua Quip,FALSE,14254544640,933 118th Ave SE,,,Bellevue,98005,US,WA,47.6011615,-122.1832927
2248,bKK72-n6UTbeY-pf-5CDqg,appliances;suppliesrestaurant;tableware,Bargreen Ellingson Restaurant Supply & Design,FALSE,12066821472,3627 1st Ave S,,,Seattle,98134,US,WA,47.570449,-122.334838
2249,ZXbclpX4rrgFLh2KjbHAJA,furniture,Brackish,FALSE,12066417646,1525 Melrose Ave,,Glasswing,Seattle,98122,US,WA,47.61479,-122.32812
2250,cxC5XMTsKdFLKpupak4BTA,kitchenandbath;buildingsupplies,Ann Sacks,FALSE,12064418917,2201 Westlake Ave,Ste 103,,Seattle,98121,US,WA,47.6181,-122.33921
2251,eQsWd9BIUH0qA6PtMYsMIA,hardware;appliances;gardening,Lowe's Home Improvement,FALSE,12066519036,24050 Pacific Highway South,,,Kent,98032,US,WA,47.385525,-122.294211
2252,R0NBx6SH6EFGmdESfqC__w,kitchenandbath;interiordesign;cabinetry,Pedini Seattle,FALSE,12067674625,6109 13th Ave S,,,Seattle,98108,US,WA,47.548283,-122.316408
2253,YYPBzu_X9hpmAm31wVAICg,furniture;homedecor;tableware,Timothy De Clue Collection,FALSE,12067620307,1124 1st Ave Seattle,,,Seattle,98101,US,WA,47.6061,-122.33669
2254,nSjm3tT_SEqxLqrzVFF7-g,jewelry;homedecor,Station 7,FALSE,12064666778,400 15th Ave E,,,Seattle,98112,US,WA,47.62224,-122.3124
2255,Tq0XJ2RXD61udFlSnUT_Gw,furniture,Urban Hardwoods,FALSE,12064438099,2123 1st Ave,,,Seattle,98121,US,WA,47.6122347,-122.3449693
2256,B_LjnQy6ZRKrGlEpSg4JIw,outdoorfurniture;kitchenandbath;furniture,Kardiel Modern Furniture,FALSE,18778444988,2021 S 208th St,Ste A,,Seattle,98198,US,WA,47.41414,-122.30631
2257,Rb6gfdnIfrY4xD0Aw_n0xw,kitchenandbath;countertopinstall;cabinetry,Granite Transformations of Seattle,FALSE,12062787805,,,,Seattle,98101,US,WA,47.61125,-122.33493
2258,0Wg3_NQ57Cu99AsP4__8eQ,homedecor;furniture;mattresses,Sleep Number,FALSE,12064333847,17250 Southcenter Pkwy,Ste 100,,Tukwila,98188,US,WA,47.4488693,-122.2621183
2259,DmBeJdNxipN939CmLVy44w,furniture;rugs,Homestead Seattle,FALSE,12065885519,1215 Seneca St,Ste 100,,Seattle,98101,US,WA,47.6113703,-122.3244213
2260,kca8uze_WgQrBgJxaGOl-A,homedecor;furniture,Pottery Barn,FALSE,14254510097,212 Bellevue Sq,,,Bellevue,98004,US,WA,47.616268,-122.203617
2261,nSJbt3xwICOI4UZGrfqNEA,antiques;homedecor,Antique Mall of West Seattle,FALSE,12069359774,4516 California Ave SW,,,Seattle,98116,US,WA,47.5623,-122.38652
2262,1Fx6S9JolyTFKBFlY4iu5A,interiordesign;furniture,Urban Interiors,FALSE,14256370888,700 Bellevue Way,Ste 200,,Bellevue,98004,US,WA,47.617122,-122.201316
2263,bRP_ui6TQcwGAscXLgiLPQ,hardware;buildingsupplies;cabinetry,Rockler Woodworking & Hardware,FALSE,12066343222,832 Ne Northgate Way,,,Seattle,98103,US,WA,47.7088903,-122.3195038
2264,2vc08Mb61V7B_4tlmluSJw,furniture,Plank & Grain Furniture,FALSE,12066599884,666 S King St,,,Seattle,98104,US,WA,47.5984849,-122.3241542
2265,vFIjc-RWLlm1mHLyDL4raA,buildingsupplies;kitchenandbath,Cosmos Surfaces,FALSE,12538962669,8610 S 212th St,,,Kent,98032,US,WA,47.4126756,-122.2255158
2266,R_aYXnIv2gl76YWKzPBrWg,furniture,Summer House Patio,FALSE,14254551500,1028 116th Ave NE,,,Bellevue,98004,US,WA,47.61937,-122.18421
2267,3uPqh9qt_zb8i9s9LM85DA,lightingstores;lighting,Washington Outdoor Lighting,FALSE,14257654107,2018 156th Ave NE,Ste 259,,Bellevue,98007,US,WA,47.62857,-122.13053
2268,RgMUXe3jVbOW69aSjM0M_Q,homedecor,glassybaby downtown seattle,FALSE,12065382436,2130 7th Ave,,,Seattle,98121,US,WA,47.6166853,-122.3395981
2269,GQ54U1pgrUV0Qm1uz7cv2g,furniture;interiordesign,Ligne Roset,FALSE,12063419990,1220 Western Ave,,,Seattle,98101,US,WA,47.6063933,-122.3388547
2270,G7nkcYP4AwgEFDEK8b5A-w,interiordesign;furniture;homedecor,SCHOENER,FALSE,14254549000,700 Bellevue Way NE,Ste 220,,Bellevue,98004,US,WA,47.61697,-122.20123
2271,VYI2-Q-pbXU7VIiay2ifSQ,kitchenandbath;homedecor;furniture,Bed Bath & Beyond,FALSE,14253915572,775 NW Gilman Blvd,,,Issaquah,98027,US,WA,47.5442705,-122.0503261
